商品Id,商品名称,商品价格,商品Url,评价人数,好评率,中评率,差评率
67098401040,奥美医疗 N95级专业医用防护口罩 过滤式折叠成人男女口罩白色轻薄防菌 5只装,92.50,//item.jd.com/67098401040.html,1164,0.93,0.013,0.057
68682261066,爹地宝贝口罩  超立体一次性防护3层口罩 含熔喷布阻挡飞沫 柔化挂耳不勒耳 适用中小脸型 L码50片*1盒（适合大部分男士）,125.00,//item.jd.com/68682261066.html,460,1.0,0.0,0.0
67782323376,戴思 KN95口罩一次性耳带防尘PM2.5防雾霾加厚高效过滤BFE99驻机熔喷布支持CE FFP2 现货50只 【独立包装 CE/FFP2/FDA】,489.00,//item.jd.com/67782323376.html,20,1.0,0.0,0.0
67783628544,戴思（DAISI）一次使用性学生儿童口罩 防尘PM2.5防雾霾熔喷无纺布轻薄三层加厚防护 10只装 儿童防护口罩,21.00,//item.jd.com/67783628544.html,258,0.97,0.03,0.0
16017574504,霾星人（MaiXingRen）霾星人鼻用空气净化器阻隔污染阻隔雾霾防尘透气阻隔花粉蒿草颗粒物口罩鼻罩 淡雅粉,318.00,//item.jd.com/16017574504.html,1400,0.98,0.015,0.005
67307586849,仟倩  一次性口罩三层熔喷布透气无纺布防尘防护男女通用 一次性口罩60只,119.00,//item.jd.com/67307586849.html,1202,0.96,0.036,0.004
66102785103,暖骑士一次性口罩垫片三层透气防水防尘防雾霾过滤网片 20片 方形口罩垫,12.90,//item.jd.com/66102785103.html,738,0.97,0.016,0.014
66711057841,艾点一次性医用口罩熔喷层三层加厚一次性使用医用口罩熔喷布 20片口罩,49.00,//item.jd.com/66711057841.html,1586,0.94,0.025,0.035
68942960476,泰恩康T&K一次性医用口罩小号8只装三层医用口罩男女童宝宝透气薄款耳戴式无菌防尘夏季透气【现货急发 医用口罩小号2包【共16只,38.90,//item.jd.com/68942960476.html,24,0.94,0.0,0.06
1660426655,3M 口罩6200防毒口罩面具防尘喷漆化工农药面罩活性炭防有害气体口罩工业版 配2091防尘防颗粒物三件套,98.00,//item.jd.com/1660426655.html,1442,0.97,0.007,0.023
67098528162,医用口罩一次性医用口罩三层20只带熔喷布男女通用口罩医用（现货24小时发出） 一次性医用口罩 20只,49.80,//item.jd.com/67098528162.html,230,0.97,0.0,0.03
67078841239,东贝一次性医用外科口罩成人三层防护无菌挂耳式医用防飞沫防病毒口罩 3包医用外科口罩【当天发货-30只装】,89.50,//item.jd.com/67078841239.html,610,0.96,0.028,0.012
68727336720,SJ【现货包邮】康力医用外科口罩 医用一次性口罩 三层防护含熔喷层无纺布透气 100个医用外科口罩 成人 无菌级 欧盟CE认证,192.00,//item.jd.com/68727336720.html,29,1.0,0.0,0.0
28197015517,弘生（Hons Medical）医用一次性口罩薄款熔喷布男女夏季防晒三层透气防粉尘非无菌四季中小学生 一次性医用口罩【10片装】,21.90,//item.jd.com/28197015517.html,1414,0.99,0.008,0.002
66472966440,医用外科口罩一次性口罩透气成人无菌挂耳式口罩防细菌防飞沫传播病菌防护10只,29.00,//item.jd.com/66472966440.html,880,0.97,0.019,0.011
66242138791,3m6200防毒面具装修喷漆专业防护口罩防油漆化工气体工业防尘防飞沫专用面罩 5N11滤棉1盒/10片【N95滤棉，需搭配面具和,82.00,//item.jd.com/66242138791.html,1767,0.99,0.01,0.0
68424910856,致净 kf94四层双熔喷布鱼形立体口罩学生小孩KF94防雾霾防粉尘儿童口罩 KF94儿童款2-10岁 带阀10只装,128.00,//item.jd.com/68424910856.html,93,1.0,0.0,0.0
67078841239,东贝一次性医用外科口罩成人三层防护无菌挂耳式医用防飞沫防病毒口罩 3包医用外科口罩【当天发货-30只装】,89.50,//item.jd.com/67078841239.html,610,0.96,0.028,0.012
68727336720,SJ【现货包邮】康力医用外科口罩 医用一次性口罩 三层防护含熔喷层无纺布透气 100个医用外科口罩 成人 无菌级 欧盟CE认证,192.00,//item.jd.com/68727336720.html,29,1.0,0.0,0.0
28197015517,弘生（Hons Medical）医用一次性口罩薄款熔喷布男女夏季防晒三层透气防粉尘非无菌四季中小学生 一次性医用口罩【10片装】,21.90,//item.jd.com/28197015517.html,1414,0.99,0.008,0.002
66472966440,医用外科口罩一次性口罩透气成人无菌挂耳式口罩防细菌防飞沫传播病菌防护10只,29.00,//item.jd.com/66472966440.html,880,0.97,0.019,0.011
66242138791,3m6200防毒面具装修喷漆专业防护口罩防油漆化工气体工业防尘防飞沫专用面罩 5N11滤棉1盒/10片【N95滤棉，需搭配面具和,82.00,//item.jd.com/66242138791.html,1767,0.99,0.01,0.0
68424910856,致净 kf94四层双熔喷布鱼形立体口罩学生小孩KF94防雾霾防粉尘儿童口罩 KF94儿童款2-10岁 带阀10只装,128.00,//item.jd.com/68424910856.html,93,1.0,0.0,0.0
69237450949,kidsyard/千芝雅一次性口罩现货熔喷布三层防护透气 浅蓝色,249.00,//item.jd.com/69237450949.html,0,1.0,0.0,0.0
67095712747,深中海医用口罩一次性医用外科口罩3D立体设计阻菌率高达95%轻薄易呼吸男女通用独立包装口罩 医用防护n95口罩2只（硅胶密封圈防护）,49.90,//item.jd.com/67095712747.html,1129,0.97,0.019,0.011
67749658125,爱贝迪拉（AIBEDILA）儿童口罩一次性防护罩宝宝幼儿小孩学生口耳罩三层防尘透气防飞沫带熔喷层 恐龙款（10片装/2包）,39.90,//item.jd.com/67749658125.html,472,0.96,0.01,0.03
68174372704,致净 儿童口罩一次性防护宝宝防飞沫婴儿小孩学生男童带呼吸阀 3-12岁女孩颜色6个(有鼻夹/有阀),46.00,//item.jd.com/68174372704.html,26,1.0,0.0,0.0
67416230290,西玛 口罩收纳夹一次性口罩暂存夹可折叠便携式简易口罩收纳 30个,28.80,//item.jd.com/67416230290.html,136,0.93,0.07,0.0
67917898368,萨克斯顿（SAXTON）一次性口罩防尘透气防护三层独立装囗罩加厚成人口鼻罩 10个四层一次性独立活性炭口罩【黑色】,36.26,//item.jd.com/67917898368.html,108,0.93,0.0,0.07
66711057840,艾点一次性医用口罩熔喷层三层加厚一次性使用医用口罩熔喷布 10片口罩,25.00,//item.jd.com/66711057840.html,1586,0.94,0.025,0.035
67634187837,萨克斯顿（SAXTON）一次性口罩情侣学生女男透气防飞沫三层防护独立包装白蓝粉色 粉色10只装(独立包装),37.50,//item.jd.com/67634187837.html,262,0.93,0.022,0.048
58057162386,明星同款口罩男女防尘口罩活性炭口罩鼻炎防过敏口罩重复可以洗涤口罩 3枚装,39.00,//item.jd.com/58057162386.html,125,0.92,0.043,0.037
68709179122,柯博文 口罩 可调节成人学生孩子防晒透气舒适可水洗非一次性可重复使用 灰色（薄透款）10枚装,35.90,//item.jd.com/68709179122.html,7183,0.93,0.043,0.027
1966414577,"京东国际	
【现货秒发】日本PITTA MASK防尘口罩防花粉防雾霾口罩男女儿童口罩可多次水洗 灰黑色标准款3枚装 1包",38.00,//item.jd.com/1966414577.html,17892,0.97,0.009,0.021
65800765143,稳和防飞沫儿童智能电动口罩主动送风防尘防雾霾PM2.5颗粒95%过滤率密封透气多层过滤 儿童款天空蓝+1盒滤芯（5个装）,343.00,//item.jd.com/65800765143.html,313,0.97,0.018,0.012
68179788831,【独立包装】N95医用防护口罩 一次性医用口挂耳式防病菌阻隔飞沫 血液 体液 分泌物 成人带溶喷层 N95医用防护口罩3个（独立包装）,70.00,//item.jd.com/68179788831.html,879,0.96,0.022,0.018
68420827082,【FDA认证】儿童口罩医用外科口罩中童一次性口罩无菌大童学生3-12岁YY0469-2011标准 儿童医用外科口罩-20只,69.80,//item.jd.com/68420827082.html,17,1.0,0.0,0.0
66227648422,惬斯特 kn95防护口罩 立体折叠防护口罩 透气易呼吸男女通用耳戴试成人一次性口罩 10只装顺丰发货,119.00,//item.jd.com/66227648422.html,927,0.95,0.035,0.015
65422868992,安可新 婴儿青少年口罩开学必备儿童一次性防尘透气宝宝口罩大人KN95防护专用口罩 【新款弹力带】儿童口罩【蓝色方格10片装】,43.90,//item.jd.com/65422868992.html,122058,0.95,0.02,0.03
67278312131,蓝禾医疗儿童护肺口罩医用级别口罩中小学生儿童专用口罩防流感防细菌防护透气3片装 儿童护肺口罩（独立包装）3片装,28.80,//item.jd.com/67278312131.html,93,1.0,0.0,0.0
67217237013,德普森儿童口罩一次性熔喷口罩大中小学生宝宝口罩透气三层幼儿面罩口罩 50只/盒,99.00,//item.jd.com/67217237013.html,185,0.95,0.05,0.0
68817744759,致净 kf94柳叶型kn95鱼型口罩一次性儿童防护口罩kn95防尘防雾霾透气男女成人防护口罩 韩式KF94五只装 带阀,64.00,//item.jd.com/68817744759.html,4,1.0,0.0,0.0
66488550749,一次性KN95防护口罩 成人口罩防尘防护面罩3D立体透气 防水防雾霾 熔喷层 防PM2.5 独立包装 成人版kn95口罩 10只装,128.00,//item.jd.com/66488550749.html,4127,0.96,0.017,0.023
66460753549,昌齐 医用口罩 口罩医用外科 10支/袋 24小时发货 一次性医用口罩现货 10袋装,249.00,//item.jd.com/66460753549.html,1040,0.96,0.029,0.011
66644191267,folca防尘防飞沫透气50只一次性口罩一次性成人口罩3层中间层熔喷布 50只/盒,109.00,//item.jd.com/66644191267.html,343,0.98,0.0,0.02
66506415395,呼研所 防雾霾PM2.5 N95防护口罩 薄款一次性口罩带呼气阀透气防尘成人男女 白色N95口罩无阀 10个装,60.00,//item.jd.com/66506415395.html,2046,0.93,0.042,0.028
69027509710,口罩女夏季防晒遮阳 桑蚕丝夏天防尘透气可清洗防UV非一次性口罩 明星潮款黑色真丝口罩 炫酷黑【双面真丝】 常规款【19cm×14.5cm】,29.80,//item.jd.com/69027509710.html,29,1.0,0.0,0.0
66488550749,一次性KN95防护口罩 成人口罩防尘防护面罩3D立体透气 防水防雾霾 熔喷层 防PM2.5 独立包装 成人版kn95口罩 10只装,128.00,//item.jd.com/66488550749.html,4127,0.96,0.017,0.023
66460753549,昌齐 医用口罩 口罩医用外科 10支/袋 24小时发货 一次性医用口罩现货 10袋装,249.00,//item.jd.com/66460753549.html,1040,0.96,0.029,0.011
66644191267,folca防尘防飞沫透气50只一次性口罩一次性成人口罩3层中间层熔喷布 50只/盒,109.00,//item.jd.com/66644191267.html,343,0.98,0.0,0.02
66506415395,呼研所 防雾霾PM2.5 N95防护口罩 薄款一次性口罩带呼气阀透气防尘成人男女 白色N95口罩无阀 10个装,60.00,//item.jd.com/66506415395.html,2046,0.93,0.042,0.028
69027509710,口罩女夏季防晒遮阳 桑蚕丝夏天防尘透气可清洗防UV非一次性口罩 明星潮款黑色真丝口罩 炫酷黑【双面真丝】 常规款【19cm×14.5cm】,29.80,//item.jd.com/69027509710.html,29,1.0,0.0,0.0
65829400854,倍逸舒口罩现货防雾霾PM2.5防尘飞沫病菌花粉颗粒防护口罩GB2626-2006KN95过滤级别包邮 黑色标配口罩+2套备用过滤装置,79.00,//item.jd.com/65829400854.html,2839,0.95,0.037,0.013
65829400855,倍逸舒口罩现货防雾霾PM2.5防尘飞沫病菌花粉颗粒防护口罩GB2626-2006KN95过滤级别包邮 黑色标配口罩+3套备用过滤装置,99.00,//item.jd.com/65829400855.html,2839,0.95,0.037,0.013
67598137703,现货当天发】医用外科口罩一次性口罩无菌挂耳式防细菌防飞沫传播防隔离防护病菌YY0469-2011 医用外科一次性-10只装,29.80,//item.jd.com/67598137703.html,34,1.0,0.0,0.0
66488550750,一次性KN95防护口罩 成人口罩防尘防护面罩3D立体透气 防水防雾霾 熔喷层 防PM2.5 独立包装 儿童版kn95口罩 4只装,88.00,//item.jd.com/66488550750.html,4126,0.96,0.018,0.022
66457813076,迪士尼儿童口罩一次性口罩透气防尘立体男童女童小孩宝宝防雾霾 米奇75143蓝色5枚装 M(适合3-8岁),28.80,//item.jd.com/66457813076.html,304,1.0,0.0,0.0
68036036376,欣康元 医用隔离面罩 一次性医用面罩男女无纺布防护口罩防尘 20个装,42.80,//item.jd.com/68036036376.html,104,0.95,0.0,0.05
67733804672,海氏海诺KN95防护级别口罩独立包装成人一次性透气过滤防雾霾防尘儿童四层男女 【黄色】猫和老鼠儿童型 1只,16.80,//item.jd.com/67733804672.html,1057,0.98,0.006,0.014
69080795977,德普森KN95口罩1200H一次性防护口罩头戴式3层过滤 20只装,269.00,//item.jd.com/69080795977.html,0,1.0,0.0,0.0
100006402651,"京东超市	
南极人(Nanjiren)儿童口罩防花粉防柳絮学生口鼻罩防尘非一次性可水洗宝宝婴幼儿口罩送滤芯口罩垫2片格子",25.90,//item.jd.com/100006402651.html,6478,0.94,0.035,0.025
66858733018,3M3200防尘口罩KN95颗粒物粉尘PM2.5雾霾抛光打磨煤矿工业夏季透气口罩 3701cn滤棉10片（不带防伪配3700承接座）,35.00,//item.jd.com/66858733018.html,137,0.94,0.0,0.06
65922308470,稳和防飞沫儿童智能电动口罩主动送风防尘防雾霾PM2.5颗粒95%过滤率密封透气多层过滤 儿童款彩虹粉+1盒滤芯（5个装）,343.00,//item.jd.com/65922308470.html,313,0.97,0.018,0.012
67242859882,笑康 一次性防护口罩挂耳式口罩三层过滤熔喷布防尘防柳絮防花粉防雾霾透气口罩50只/盒装 50只/盒,49.00,//item.jd.com/67242859882.html,103,0.9,0.1,0.0
66806438190,森尼威尔 n95口罩 高级舒适型专业防护口罩 1支 美国原装进口 1支/袋独立包装（粉色蓝色随机发）,17.50,//item.jd.com/66806438190.html,72,0.84,0.0,0.16
66066218477,福可安银纤维口罩防飞沫粉尘可水洗重复使用 灰色 灰色,29.80,//item.jd.com/66066218477.html,0,1.0,0.0,0.0
65838611378,3M 口罩6200防毒口罩面具防尘喷漆化工农药面罩活性炭防有害气体口罩工业版 6200+6002七件套加10片5N11CN滤棉,285.00,//item.jd.com/65838611378.html,1442,0.97,0.007,0.023
69163145652,致净一次性口罩薄款透气美容院单层夏季男女一两层黑白色防晒独立包装 10个粉色二层一次性独立口罩,18.06,//item.jd.com/69163145652.html,0,1.0,0.0,0.0
68584589741,3M防尘口罩面具3200面罩防工业粉尘打磨煤矿焊接铸造防尘口罩 HF-52面具带10片3701CN滤棉,118.00,//item.jd.com/68584589741.html,1512,0.95,0.038,0.012
67966633999,KN95儿童口罩3-12岁欧盟CE认证3D立体折叠PM2.5学生四层口罩熔喷层防病菌阻隔飞沫KN95 粉色(3-12岁）,9.90,//item.jd.com/67966633999.html,442,0.91,0.054,0.036
67547556421,江赫（QJMDM）医用一次性口罩防流感病流感防尘防飞沫柳絮 隔离异味 3层防护口罩 J4007【1只/袋*20袋】,45.60,//item.jd.com/67547556421.html,2149,0.98,0.008,0.012
57059483214,居安思一次性防尘口罩男女无纺布透气防尘口罩防飞沫花粉骑行餐饮服务口罩 三层黑色（10只装）,18.80,//item.jd.com/57059483214.html,2692,0.98,0.005,0.015
100006750305,佳佰X麦斯威尼口罩一次性防尘透气防护口鼻罩三层无纺布50只/盒,99.00,//item.jd.com/100006750305.html,80,0.88,0.04,0.08
67764692174,芯安智护自动杀灭病毒细菌口罩防飞沫重复循环使用MOFilter新材料每只可用七天一盒五只装,90.00,//item.jd.com/67764692174.html,71,0.93,0.07,0.0
68584393513,一次性儿童口罩 三层透气  熔喷层立体3D 防护口罩 防水防雾霾 现货 小童款(2-6岁),31.00,//item.jd.com/68584393513.html,116,0.85,0.0,0.15
66086794712,国标kn95一次性口罩 防尘透气工业粉尘雾霾pm2.5护鼻口罩男女防护 折叠加厚口罩 FFP2口罩 普达10只（英文版带CE）,100.00,//item.jd.com/66086794712.html,246,0.96,0.028,0.012
65870201336,柯博文 口罩 时尚防晒紫外线可水洗非一次性透气舒适成人男女儿童学生面罩 儿童灰色3-8岁（5只装）,25.90,//item.jd.com/65870201336.html,13226,0.94,0.033,0.027
67547556421,江赫（QJMDM）医用一次性口罩防流感病流感防尘防飞沫柳絮 隔离异味 3层防护口罩 J4007【1只/袋*20袋】,45.60,//item.jd.com/67547556421.html,2149,0.98,0.008,0.012
57059483214,居安思一次性防尘口罩男女无纺布透气防尘口罩防飞沫花粉骑行餐饮服务口罩 三层黑色（10只装）,18.80,//item.jd.com/57059483214.html,2692,0.98,0.005,0.015
100006750305,佳佰X麦斯威尼口罩一次性防尘透气防护口鼻罩三层无纺布50只/盒,99.00,//item.jd.com/100006750305.html,80,0.88,0.04,0.08
67764692174,芯安智护自动杀灭病毒细菌口罩防飞沫重复循环使用MOFilter新材料每只可用七天一盒五只装,90.00,//item.jd.com/67764692174.html,71,0.93,0.07,0.0
68584393513,一次性儿童口罩 三层透气  熔喷层立体3D 防护口罩 防水防雾霾 现货 小童款(2-6岁),31.00,//item.jd.com/68584393513.html,116,0.85,0.0,0.15
66086794712,国标kn95一次性口罩 防尘透气工业粉尘雾霾pm2.5护鼻口罩男女防护 折叠加厚口罩 FFP2口罩 普达10只（英文版带CE）,100.00,//item.jd.com/66086794712.html,246,0.96,0.028,0.012
65870201336,柯博文 口罩 时尚防晒紫外线可水洗非一次性透气舒适成人男女儿童学生面罩 儿童灰色3-8岁（5只装）,25.90,//item.jd.com/65870201336.html,13226,0.94,0.033,0.027
